id,fecha,cantidad,tipoTrans,cuentaOrigen,cuentaDestino,dateCreated,lastUpdated
979514,2021-12-02,914101.7258236266,Tl,KZ3PVMpIJrTPhWgwYWHeGitgtBriopcVhyj59lt8Mygsq3SZyuPW4rJ,rnRpuA5lO3RmbPiVuOPBf5LZHqYV00YnAekBLeP4J9OHWXXsnZ1FcNTqFXgYleGg1qmGgvDKQbfpOxoiZ9qUwksvrB5VZgNlohsTNComLdQJ5zqHopwSP7RpC5FcJOZ0VPfnJCTmDtv2PnTRkTlqjN9xjKAF,2020-03-23 06:03:35.266988,2023-07-11 02:52:09.328422
678375,2019-06-07,193095.9723964472,oZfvgE74,CjYuDMJuBibFyWZ6I5OLRA22Y62gctG5RX4o5obJZBfuzUxMvYKs0mFjhhRmwVOEFLp19y1xDqrFfz5H574vqQvouONbRKU8iQz8oLKFguwuTuJJJ3Ms4wZDuAbjTWVWQ5Ss0z1onitoNgmIuD8YhCQQceJ06UUewH6WDc,3XX4wFDhGf6g9Kq9RzAPzW4dQwL7mk30VhG1yrLPKwNng4F7fG1nmchQukMew4tqlHvoxfTwIlK0cwlZmGktvvd2brLuHF5FUlkZ6GRlCkV6ZtOFl73MLRVAPTIzGbF53Hg4JxUYpwyfgbv6aIzz5y5LnsAfYqbgMoxrdz0zf8Gd4JRBemgPhdbKjAyb7IFJzySavN2mAWkBuqPhgHxYJxbZ4C,2023-11-28 16:40:14.314528,2023-08-31 05:25:13.743423
220258,2021-08-13,667402.9248845859,VJ7rUN1,JiZ1IWz0yRlhWzucB9Oxvi60XDhmHEg86DNqqCxsYtw9He06wU54kF0BIvJhNedmVOrAVXnxrX5jPovo4cjXe10icsWtPpX2kL2kwVUATVsBVoJoTYjBZ0sRmDxGtjmW47niK0VAqtEEgp0gWBmhxgbgaE7hiANX43p9Qd3WdHQIt0bgMvFhnq7A9hd4su7yzcXDpuHSIz3ADQW63BWYdHpV1,SEqnnGsg9V3wH30gxS9P5IwjObq4ohfG3c15IsWrdJ1Bbhnkj0JcEFzX6k7dW3fb6RxDgqaCaEKU4WHKBTshZJPzBm84AN4wLf9M3l7IqSJ,2023-10-19 17:54:43.891464,2021-04-10 09:10:02.805687
100996,2022-03-25,303387.3662875278,60shFf,VYlLBqa,XNZYHciE91BQ6adh7GtKRwpZDwxa7OgMhKMszD,2019-08-21 12:37:09.086848,2021-01-06 23:36:51.216296
42383,2019-12-22,981701.6898655446,l1s,sVgpydwWqGC8BoBgKNemA3LGNDW9llymJ6IUsO8dvsh2Obz630tfz,b5mDR5PbD3BKORU2GCQ8kOo9JBpqeNSOxHPBnE1T,2023-05-28 18:39:45.679769,2021-10-23 16:02:27.569314
75521,2020-01-12,881035.0807653253,B1K,UljzkmX2J7fp0ujngqwXWu1f4zOQNaeyVw81YwosZzArQU0NIDeZmlVJxpQrYzjdqUgHcym4VRXjGP41aEBVgRx0PJ2J5d527hFHtPLKPZ2oGnx67JIuRYMd9uNqSXsSEivzUe10gkf5Vlz8fUDG0HXJ4n,mtQfKtbyqClEHRpsVDq4WdPMpVTIrGMR9eV1iNA9U8coT35ktgJSXFV4Jkv3PefcHaJurcouRGEA89ZEjVV7DQAp64PijITvscyNGFn2IN05mbI6ZVgjimsztSaKQW0SE90WeNgfws5bD2Awv4JcQiyvfesuiPMfuXhwMzFmQlIQOqm8BqYR5Qy23yoLXp12m,2021-08-11 17:12:15.761557,2023-01-01 06:52:15.165654
325982,2019-03-21,978931.1558908636,6CPm,Zyxy7S4l10q8kcGXWu898uhGKLx3d2QahpXLar8GcQ02IsX0xJDYxMxRpugTXTzpwtkJHGmZcRuKQFeYVRcx1dcwLH436YCRZuE7YS9LtIztMs1PwtlrKp4WbtAIAU3iQNS81CaQ3ZAvFMbtOiNzv4XeSpW2gT5NBOY1EHX2cO5HKGiHsF4uzaeJ2JxSygmJZSPf4RksHlpXeZBmZ9tEoHrqTNCAcUr,qEUoorvzijCOZgA3zYfEtlaMJ5wXxew3FKnmXKIocr2iJoRcstJpCwepUirhOood5xQJERFx0hRzw9boi07W5UXshULuyzMGOLBiW3Fee69xtOsqJvbqnduhB74uMtAl92M9si060ApUyLgJoBPxVeAGWnCofZ1MtOiWjWBiOX1Y8kX8xqnYlFXWlNGEss7CqnPErFYdX7Z9OCFUt15,2021-02-02 00:23:00.892663,2021-09-22 23:53:37.250836
489655,2023-01-21,303235.3123503936,oHDO6j,bhfbm7CPsD7rSubvXLVfsZoQbA2xPtYtpPWNLXwq01o33sg603TRM4YKYSZBuB7pafwboZz1CZQLXVVNZas6fpBte0pBh3yeqFLkyDC9NxUXUpNPengCjupNq6EyrC2FmhelF4QVx4ns3M23ZexdHA,rqGiBW1veVTabSYMtGEcbteyroso3yAuejGff0R3rp6AXFteineraAAoEoVIuL71XMK2QL4qAE4wM8I9o7F0fdH2UbfNLwYxboKjLfhrOMT033tdhDi3F1DxmpHSym4GLxPojy0DALuuKz0nMZRZg2yRPYRekRdPSQsYoQTWkutLYWfr25gAFLH0,2020-08-27 00:33:13.152107,2020-11-08 10:55:20.650692
938903,2022-10-06,834397.3724117009,LbK1Tft5RL,Xb4NeUY9L,8ktMW1urJMFVUzC7D4TcozcA0CAOA1MALUHYv1Wz22X6wwkCfrzbRRmPKzq7KrElzpJRAasE5eNuKK71g4oMfBDXXiiRLVeTDjxlShKDtSMqrRN3MLbGL32mLKzrgGaoU29GlYSPAEpUidFg8bnkdKqZv86wktMMMyjEhLqiNFG8aKNZ3NYXe4WcHaIdAengRRl4pIwAbpEM8NLRf19xKSkIZX,2019-03-06 08:05:58.949811,2023-06-01 00:41:33.376547
193887,2021-04-16,709567.5248270986,casEJ3Eq1,eHcKJIZWc3nbpNXcVP0JOZpWtptlnlmULmAxd1IfVgNvVFurmSYoFg2GeaSvPebXSQpV4ZhOyf6QpHBE3eqYBJEEX9yUsgAJshdNdjdhAXSVotVxDeBIWWvcdlg8zZ9Pq5eFqBO2xWDbPPoUp9R3HySjipkYf2sEyeqn4wFmOpMYTMwrRChTSZjHFS3tmuvgfJwM,uWVNobvrEQPDbxJhzljqadtp2iwYbw,2021-03-18 03:53:50.894544,2023-09-18 01:18:23.468162
129068,2021-09-27,33667.52821663922,u35u4sl7,xNr9nZsSGniFRnz5AZOAgKyYKEWNaRElUPsoZ0vh9DzsugYoRwoGngcOiMzgUFq6RNKeuq5zxGU7t37a5c7L79uGUVukdURpSQGlvjdHeymnvLkFqJxb8CheuTARJWfc6gTe75MieOFUyYLmxbUlvKDChGdYOcy160n8OWsgTEDDizlPgHTUuATVPfy8mBLGxQD,n8hjAjEJ6Mz5AFONU,2019-11-02 01:32:53.022040,2021-12-31 16:25:02.173796
255864,2019-12-07,961492.2074008761,7JwaV,0Vi1yAqr7mnLs5pSqfrL6rigdhhLgpTzv5An6iZMfTKfTsrdSjPlov1wqxwFThNIM6ZQAXjpAycrpvL7r8FksDkgCROaT8A5coCpcwKwdkKZaJE35Lunk8ZlOw5jGvUYjUku8rfxVFazV4kqOUE9nn5c,jq6xD2xOPKOsyIc5RoRpODwIJpBB22MYSnaaGTBRzlLTs41BQySHPENIIRbFnL3RcKflyRvzc8SejTB1fm0rGBUEa5qOHp9q93259sO1EJzrj41cQBnR9sk4kQpSeoOOSEkdSnDEXC9APnT68yC9DHzc3fCvUuVwn5aJUfLFHzmHbKyMsSbxe6eVzQYHvU5nwkRD9y,2020-08-19 00:17:05.120768,2022-11-13 08:38:19.254669
